InstitutionalRole	PrimaryDomain	OrgName	OrgType	CountryName	CountryISO	WDSOrg	WDSMembership	WDSOrgLat	WDSOrgLong
Researcher	Geo-semantics	University of West Bohemia	Academia/Research	Czech Republic	CZE				
Researcher	NULL	The IslamicUniversity of Gaza	Academia/Research	Palestine	PSE				
Researcher	Indigenist Technology Co-Design and Co-Development (ITCD2) Methodology	The University of Queensland	Academia/Research	Australia	AUS				
Researcher	NULL	Fondazione Istituto Italiano di Tecnologia	Academia/Research	Italy	ITA				
Researcher	NULL	Università di Palermo	Academia/Research	Italy	ITA				
Researcher	NULL	university of palermo	Academia/Research	Italy	ITA				
Researcher	Neurosciences	CNRS	Government/Public Services	France	FRA				
Researcher	Scientometrics	Central University of Gujarat	Academia/Research	India	IND				
Researcher	Earth Sciecnes	Hasselt University	Academia/Research	Belgium	BEL				
Researcher	Environmental Science	Debre Markos University	Academia/Research	Ethiopia	ETH				
Researcher	All aspects of Sámi statistics as a phenomenon (primarily in Norway), Indigenous statistics as such	Sámi allskuvla / Sámi University of Applied Sciences	Academia/Research	Norway	NOR				
Researcher	Phisical Oceanography	Marine Information Research Center	Academia/Research	Japan	JPN				
Researcher	Information Management 	The University of Manchester	Academia/Research	United Kingdom	GBR				
Researcher	Marine Data Harmonization	FORTH (The Foundation for Research and Technology-Hellas)	Academia/Research	Italy	ITA				
Researcher	NULL	FH Kufstein	Academia/Research	Austria	AUT				
Researcher	NULL	Ambo University	Government/Public Services	Ethiopia	ETH				
Researcher	NULL	Ambo University	Government/Public Services	Ethiopia	ETH				
Researcher	Information management	Science and Technology Facilities Council	Academia/Research	United Kingdom	GBR				
Researcher	seismic data processing, bathymetric data processing, scientific cruise organization, marine geological data manager, multidisciplinar scientific project manager. 	CNR	Academia/Research	Italy	ITA				
Researcher	Public Administration, Public Policy	Halu Oleo University	Academia/Research	Indonesia	IDN				
Researcher	NULL	University of Ibadan	Academia/Research	Nigeria	NGA				
Researcher	Biological Data, Data Management,Semantic Web	University of Oxford e-Research Centre	Academia/Research	United Kingdom	GBR				
Researcher	NULL	NIH	Government/Public Services	United States	USA				
Researcher	Computational Geodynamics	The University Of Melbourne	Academia/Research	Australia	AUS				
Researcher	Digital Curation, Digital Preservation	Digital Curation Unit - IMIS, Athena Research Center	Academia/Research	Greece	GRC				
Researcher	NULL	FEUP	Academia/Research	Portugal	PRT				
Researcher	Computer science	University of Oldenburg	Academia/Research	Germany	DEU				
Researcher	NULL	Institute of Marine Research	Government/Public Services	Norway	NOR				
Researcher	Archaeology	Université de Franche-Comté	Academia/Research	France	FRA				
Researcher	digital humanities	Institute of Contemporary History	Academia/Research	Slovenia	SVN				
Researcher	Wind energy	Technical University of Denmark	Academia/Research	Denmark	DNK				
Researcher	Ecology; Behaviour; Conservation; Ornithology; Herpetology	National Scientific and Technical Research Council	Academia/Research	Argentina	ARG				
Researcher	NULL	CNR	Academia/Research	Italy	ITA				
Researcher	bioinformatics	IRCCS Ospedale Policlinico San Martino	Academia/Research	Italy	ITA				
Researcher	Digital Image Processing, software development	Karlsruhe Institute of Technology	Academia/Research	Germany	DEU				
Researcher	NULL	ZRC SAZU	Academia/Research	Slovenia	SVN				
Researcher	NULL	UN SDSN	Other (please specify) - obligatory	Nigeria	NGA				
Researcher	NULL	Embrapa Informática Agropecuária	Government/Public Services	Brazil	BRA				
Researcher	Environmental data management	OGS Trieste Italy	Academia/Research	Italy	ITA				
Researcher	NULL	Instituto Nacional de Pesquisas da Amazônia	Academia/Research	Brazil	BRA				
Researcher	Artes Visuais	Universidade Federal da Paraíba	Academia/Research	Brazil	BRA				
Researcher	NULL	IFPR	Academia/Research	Brazil	BRA				
Researcher	Geology and geostandars	Geological Survey of Finland	Government/Public Services	Finland	FIN				
Researcher	Digital Preservation	INESC-ID	Academia/Research	Portugal	PRT				
Researcher	Cardiovascular imaging	Institute of Cardiology - University Foundation of Cardiology	Government/Public Services	Brazil	BRA				
Researcher	NULL	IBICT	Academia/Research	Brazil	BRA				
Researcher	Indigenism	Museu do Índio/Fundação Nacional do Índio	Government/Public Services	Brazil	BRA				
Researcher	HUMAN RIGHTS	ESTÁCIO DE SÁ UNIVERSITY	Academia/Research	Brazil	BRA				
Researcher	Environmental Engineering	University Federal of Lavras	Government/Public Services	Brazil	BRA				
Researcher	NULL	National Laboratory for Scientific Computing (LNCC)	Academia/Research	Brazil	BRA				
Researcher	European Law in the area of Justice and Home Affairs	European Parliament	Government/Public Services	Belgium	BEL				
Researcher	Semantic Web	MTA SZTAKI	Academia/Research	Hungary	HUN				
Researcher	NULL	Universidade Federal de Minas Gerais	Academia/Research	Brazil	BRA				
Researcher	NULL	UNIPLAN	Academia/Research	Brazil	BRA				
Researcher	GIS	EC-JRC	Academia/Research	Italy	ITA				
Researcher	NULL	HTC	IT Consultancy/Development	India	IND				
Researcher	NULL	Public Health Center	Government/Public Services	Portugal	PRT				
Researcher	NULL	INESC TEC / FEUP	Academia/Research	Portugal	PRT				
Researcher	NULL	University	Academia/Research	Germany	DEU				
Researcher	NULL	Center for Southeast Asian Studies, Kyoto University	Academia/Research	Japan	JPN				
Researcher	Ontologies and Cyberinfrastructure	University of Colorado, Boulder	Academia/Research	United States	USA				
Researcher	NULL	Karlsruhe Institute of Technology	Academia/Research	Germany	DEU				
Researcher	Neuroscience	Aalto University	Academia/Research	Finland	FIN				
Researcher	Electron Microscopy	National Institute of Standards and Technology	Government/Public Services	United States	USA				
Researcher	NULL	CLARIN-D	Academia/Research	Germany	DEU				
Researcher	Psychology | Programme Evaluation 	University College Cork	Academia/Research	Ireland {Republic}	IRL				
Researcher	Impact Study,Agricultural Extension,Training,Communication,Technology Transfer,Information and Communication Technology and Innovation	Bagabandhu Sheikh Mujibur Rahman Agricultural University and Bangladesh Agricultural Research Institute	Academia/Research	Bangladesh	BGD				
Researcher	NULL	Karlsruhe Institute of Technology	Academia/Research	Germany	DEU				
Researcher	High Energy Physics/ Data Preservation	INFN	Academia/Research	Italy	ITA				
Researcher	Computational Chemsitry	Science and Technology Facilities Council	Academia/Research	United Kingdom	GBR				
Researcher	Sea Ice	University of Manitoba	Academia/Research	Canada	CAN				
Researcher	HEP	INFN	Academia/Research	Italy	ITA				
Researcher	Agricultural Extension	Alex Ekwueme Federal University, Ndufu-Alike Ikwo Ebonyi State Nigeria	Academia/Research	Nigeria	NGA				
Researcher	Agricultural Economics and Extension	Alex Ekwueme Federal University Ndufu Alike	Government/Public Services	Nigeria	NGA				
Researcher	Library and Information Science 	School of Library and Information Science, Central University of Gujarat	Government/Public Services	India	IND				
Researcher	NULL	Gauteng City-Region Observatory	Academia/Research	South Africa	ZAF				
Researcher	NULL	Research ICT Africa	Academia/Research	South Africa	ZAF				
Researcher	Informatics/Interoperability	EU JRC	Government/Public Services	Italy	ITA				
Researcher	Demography	LSHTM	Academia/Research	Malawi	MWI				
Researcher	Geodesy	SEGAL (UBI/IDL)	Academia/Research	Portugal	PRT				
Researcher	NULL	KU Leuven	Academia/Research	Belgium	BEL				
Researcher	Neuroinformatics	CNRS	Academia/Research	France	FRA				
Researcher	NULL	Habitus Research	Small and Medium Enterprise	United States	USA				
Researcher	NULL	VTT	Academia/Research	Finland	FIN				
Researcher	Forestry	Slovenian Forest Institute	Academia/Research	Slovenia	SVN				
Researcher	Natural Sciences  	CIBIO (Research Center in Biodiversity and Genetic Resources) - InBIO (Research Network in Biodiversity and Evolutionary Biology)	Academia/Research	Portugal	PRT				
Researcher	NULL	Universidade de Aveiro	Academia/Research	Portugal	PRT				
Researcher	Data Analysis	Centro de Estudos Sociais	Academia/Research	Portugal	PRT				
Researcher	Agricultural Extension Program planning monitoring and evaluation	Alex Ekwueme Federal University, Ndufu Alike, Ebonyi State 	Academia/Research	Nigeria	NGA				
Researcher	ITC 	INFN	Academia/Research	Italy	ITA				
Researcher	NULL	Instituto Politécnico de Bragança	Academia/Research	Portugal	PRT				
Researcher	signal processing	Elettra - Sincrotrone Trieste	Academia/Research	Italy	ITA				
Researcher	Earth data science	INESC TEC	Academia/Research	Portugal	PRT				
Researcher	Vegetation	University of Tasmania	Academia/Research	Australia	AUS				
Researcher	Computer Science	Friedrich Schiller University Jena	Academia/Research	Germany	DEU				
Researcher	NULL	UM	Other (please specify) - obligatory	Portugal	PRT				
Researcher	Wind energy	CENER	Academia/Research	Spain	ESP				
Researcher	Law	UNL	Academia/Research	Portugal	PRT				
Researcher	Bioinforamatics	Plant Research International - Wageningen University	Academia/Research	Netherlands	NLD				
Researcher	open data	Caltech LIGO	Academia/Research	United States	USA				
Researcher	Agricultural Economics	Gwanda State University	Academia/Research	Zimbabwe	ZWE				
Researcher	Electron Microscopy, Magnetic Nanostructures	Argonne National Laboratory	Academia/Research	United States	USA				
Researcher	Marine Sciences, Oceanography	Nigerian Institute for Oceanography and Marine Research	Academia/Research	Nigeria	NGA				
Researcher	NULL	ISPUP	Academia/Research	Portugal	PRT				
Researcher	Data and Information Management	International Institute of Tropical Agriculture	Academia/Research	Nigeria	NGA				
Researcher	NULL	National Institute for Environmental Studies	Academia/Research	Japan	JPN				
Researcher	Statistics	University of Eastern Finland	Academia/Research	Finland	FIN				
Researcher	NULL	RWTH Aachen University	Academia/Research	Germany	DEU				
Researcher	NULL	The University of Melbourne	Academia/Research	Australia	AUS				
Researcher	NULL	UPC	Academia/Research	Spain	ESP				
Researcher	Fusion and plasma physics	Chalmers University of Technology	Academia/Research	Sweden	SWE				
Researcher	NULL	mid-terms.com	Government/Public Services	United States	USA				
Researcher	NULL	WUW The Webcash Universocial Web	Small and Medium Enterprise	Spain	ESP				
Researcher	European Materials & Modelling Ontology (EMMO)	SINTEF	Academia/Research	Norway	NOR				
Researcher	NULL	Athena Research Center 	Academia/Research	Greece	GRC				
Researcher	Research Data Management, Metadata, Ontology	Nanyang Technological University	Academia/Research	Singapore	SGP				
Researcher	NULL	Isti/Cnr	Academia/Research	Italy	ITA				
Researcher	Geomatics/Geospatial Science	Ardhi University	Academia/Research	Tanzania	TZA				
Researcher	NULL	Stanford University	Academia/Research	United States	USA				
Researcher	NULL	University of Trento, Italy	Academia/Research	Italy	ITA				
Researcher	Heritage Science IT 	CNR  ISTM	Academia/Research	Italy	ITA				
Researcher	Wildlife Biology/Avian Biology	San Jose State University 	Academia/Research	United States	USA				
Researcher	Data Science	University of Minho	Academia/Research	Portugal	PRT				
Researcher	NULL	LUMC	Academia/Research	Netherlands	NLD				
Researcher	Linguistics	University of Helsinki	Academia/Research	Finland	FIN				
Researcher	Biotechnology	University of Genoa	Academia/Research	Italy	ITA				
Researcher	NULL	Earlham Institute	Academia/Research	United Kingdom	GBR				
Researcher	Semantic Web	WESO - University of Oviedo	Academia/Research	Spain	ESP				
Researcher	NULL	Population Services International	Other (please specify) - obligatory	India	IND				
